experiment_number,movie_title,movie_year,event_date,event_host,event_location,event_image,event_notes,event_attendees,movie_original_title,movie_release_date,movie_runtime,movie_overview,movie_tagline,movie_content_rating,movie_budget,movie_box_office,movie_poster,movie_backdrop,movie_trailer,movie_tmdb_id,movie_tmdb_url,movie_tmdb_rating,movie_tmdb_votes,movie_imdb_id,movie_imdb_url,shown_3d,movie_created_at,movie_updated_at,experiment_created_at,experiment_updated_at
180,The Dentist,1996,Sun Dec 04 2022 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/12/1_q274Vg7u3OLSM5q7PzRrZQ1.jpeg,,,The Dentist,Thu Jun 06 1996 20:00:00 GMT-0400 (Eastern Daylight Time),92,"Dr. Feinstone has everything, a beautiful wife and a successful career in dentistry; but when he discovers his wife's affair, he realizes that behind every clean, white surface lies the stench of decay.",It's been six months. Time for your check-up!,,700000,,https://image.tmdb.org/t/p/w500/4jKZXQy0OJW3B0tt8AdQ8epI9sU.jpg,https://image.tmdb.org/t/p/w1280/25pNPKtYHtZFLsJ71SC5skiXJAe.jpg,,9568,https://www.themoviedb.org/movie/9568,5.546,303,tt0116075,https://www.imdb.com/title/tt0116075,false,Mon Jun 16 2025 17:09:06 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:44 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:29 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:29 GMT-0400 (Eastern Daylight Time)
181,Angel of Destruction,1993,Wed Dec 07 2022 19:00:00 GMT-0500 (Eastern Standard Time),jeebus,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/12/8051.jpg,Happy Birthday zasderq!,,Angel of Destruction,Fri Dec 31 1993 19:00:00 GMT-0500 (Eastern Standard Time),86,Undercover cop Jo Alwood is out to avenge her sisters death at the hands of a serial killer.,So hot she'll knock you out cold.,,,,https://image.tmdb.org/t/p/w500/sckxU1tCmw8pB4EjLESRyGuzw6G.jpg,https://image.tmdb.org/t/p/w1280/uWAwgcCxiAkiuRbcycO25JEosdw.jpg,,88518,https://www.themoviedb.org/movie/88518,5.3,14,tt0109125,https://www.imdb.com/title/tt0109125,false,Mon Jun 16 2025 17:09:06 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:44 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:29 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:29 GMT-0400 (Eastern Daylight Time)
181,Silk 2,1990,Wed Dec 07 2022 19:00:00 GMT-0500 (Eastern Standard Time),jeebus,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/12/8051.jpg,Happy Birthday zasderq!,,Silk 2,Tue Aug 21 1990 20:00:00 GMT-0400 (Eastern Daylight Time),85,"Silk, the smoothest, toughest, and sexiest cop in Honolulu is hot on the trail of ruthless art smugglers who are after a priceless Asian Scroll. Silk will stop at nothing to get her man, even if it means blowing up an entire building.",She's back and this time she goes all the way!,,,,https://image.tmdb.org/t/p/w500/4fdCLDFrErF3JgfvYHOln77CLwI.jpg,https://image.tmdb.org/t/p/w1280/bYoO2kQ19GeDucAjmZGFbZIFr80.jpg,,222336,https://www.themoviedb.org/movie/222336,4,6,tt0098332,https://www.imdb.com/title/tt0098332,false,Mon Jun 16 2025 17:09:06 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:45 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:29 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:29 GMT-0400 (Eastern Daylight Time)
184,"Silent Night, Deadly Night Part 2",1987,Wed Dec 14 2022 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/12/cs3F3wb1.png,,,"Silent Night, Deadly Night Part 2",Thu Apr 09 1987 20:00:00 GMT-0400 (Eastern Daylight Time),88,"Ricky is released from a mental hospital, taking with him the memory of his brother Billy's death and embarking on a journey of relentless revenge.",The nightmare is about to begin... AGAIN!,,250000,154323,https://image.tmdb.org/t/p/w500/bg2wBjg5zNoVxZnt7RarVQBxUuj.jpg,https://image.tmdb.org/t/p/w1280/gxAwYyGguTQEupsSR6Tzv7Nvrcn.jpg,,50719,https://www.themoviedb.org/movie/50719,4.3,175,tt0093974,https://www.imdb.com/title/tt0093974,false,Mon Jun 16 2025 17:09:07 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:46 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:29 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:29 GMT-0400 (Eastern Daylight Time)
186,Money Plane,2020,Sun Dec 18 2022 19:00:00 GMT-0500 (Eastern Standard Time),LazerBeast,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/12/yFf7oez1.png,,,Money Plane,Mon Sep 28 2020 20:00:00 GMT-0400 (Eastern Daylight Time),82,A professional thief with $40 million in debt and his family's life on the line must commit one final heist - rob a futuristic airborne casino filled with the world's most dangerous criminals.,The heist of the century.,,568443,618,https://image.tmdb.org/t/p/w500/6CoRTJTmijhBLJTUNoVSUNxZMEI.jpg,https://image.tmdb.org/t/p/w1280/jF5szlaCDc7yHa37qSzg6PUYLgS.jpg,,694919,https://www.themoviedb.org/movie/694919,5.644,285,tt7286966,https://www.imdb.com/title/tt7286966,false,Mon Jun 16 2025 17:09:07 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:46 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:29 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:29 GMT-0400 (Eastern Daylight Time)
188,Final Justice,1984,Wed Dec 21 2022 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2022/12/btvSV8b1.jpg,,,Final Justice,Sat Oct 27 1984 20:00:00 GMT-0400 (Eastern Daylight Time),90,"Due to his violent past, Deputy Sheriff Thomas Jefferson Geronimo III has been transferred to a rural outpost. When two thugs kill the sheriff, Geronimo shoots one of them, and the other vows revenge. Unfortunately for Geronimo, that thug turns out to be a mob boss, and the court orders Geronimo to extradite him back to his home in Sicily. When their plane is hijacked, the adversaries find their roles reversed.",Joe Don Baker is looking for trouble.,,,,https://image.tmdb.org/t/p/w500/b44vKrjk2f9PTYf13C3S4yJVY5T.jpg,https://image.tmdb.org/t/p/w1280/svz9gu0NKUFD5Fs2wjazdLIQPUA.jpg,,31128,https://www.themoviedb.org/movie/31128,2.458,36,tt0087258,https://www.imdb.com/title/tt0087258,false,Mon Jun 16 2025 17:09:07 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:46 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:29 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:29 GMT-0400 (Eastern Daylight Time)
201,"Black Mama, White Mama",1973,Mon Jan 16 2023 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/01/pjSrc8v1.jpg,,,"Black Mama, White Mama",Thu Jan 18 1973 19:00:00 GMT-0500 (Eastern Standard Time),87,"When two troublemaking female prisoners (one a revolutionary, the other a former harem-girl) can't seem to get along, they are chained together and extradited for safekeeping. The women, still chained together, stumble, stab, and cat-fight their way across the wilderness, igniting a bloody shootout between gangsters and a group of revolutionaries.",Chicks in Chains - where they come from this is... Fun!,,200000,1000000,https://image.tmdb.org/t/p/w500/y39ABRwaN1MG4B5ZIJGT22cktv8.jpg,https://image.tmdb.org/t/p/w1280/fJHlbR9UwhgURxs80zqFRnuXsgH.jpg,,28797,https://www.themoviedb.org/movie/28797,5.406,90,tt0068282,https://www.imdb.com/title/tt0068282,false,Mon Jun 16 2025 17:09:09 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:49 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:31 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:31 GMT-0400 (Eastern Daylight Time)
210,Killer Crocodile 2,1990,Wed Feb 15 2023 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/02/wuWjVhj1.jpg,,,Killer Crocodile 2,Fri Nov 30 1990 19:00:00 GMT-0500 (Eastern Standard Time),87,The Caribbean swamps which is to be made into a holiday resort is terrorized again by a second monstrous crocodile which is killing off anyone unfortunate to be on the water.,Radioactive waste creates a killer croc.,,,,https://image.tmdb.org/t/p/w500/tA457NcwLzhXL7YplX4K3Vn66CI.jpg,https://image.tmdb.org/t/p/w1280/uI04O0UFoQmDpAjCunTo2QayLWD.jpg,,161368,https://www.themoviedb.org/movie/161368,5.7,32,tt0099934,https://www.imdb.com/title/tt0099934,false,Mon Jun 16 2025 17:09:11 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:52 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:32 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:32 GMT-0400 (Eastern Daylight Time)
215,Pulsebeat,1985,Mon Mar 06 2023 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/03/8D4UQI61.jpg,,,Pulsaciones,Tue Apr 16 1985 19:00:00 GMT-0500 (Eastern Standard Time),92,"Roger is the owner of a very successful and exclusive health club. His gym attracts good looking women and men who want to pump iron, aerobicise and mostly socialize. Roger and his beautiful aerobics instructor, Annie, work out together in and out of the club. Annie pushes Roger to complete in the National Aerobithon. But for Roger to even come close to winning he must overcome his fear of defeat - in front of Annie and the world.",Sizzling Dance by Day - Hot Moves by Night!,,,,https://image.tmdb.org/t/p/w500/wGIBq1EjqIM16PhOLCBypSjpOib.jpg,,,29633,https://www.themoviedb.org/movie/29633,7,2,tt0087955,https://www.imdb.com/title/tt0087955,false,Mon Jun 16 2025 17:09:12 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:53 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:32 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:32 GMT-0400 (Eastern Daylight Time)
218,Splatter University,1984,Mon Mar 13 2023 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/03/mxkDbAp1.jpg,,,Splatter University,Thu Jul 12 1984 20:00:00 GMT-0400 (Eastern Daylight Time),77,A sociology instructor finds her new teaching duties at a private college interrupted by the presence of a killer.,Earn a higher degree in terror!,,,,https://image.tmdb.org/t/p/w500/cJqS0Qyk9QZDvIojWKye9VhuwtO.jpg,https://image.tmdb.org/t/p/w1280/x2Aj04sAnLydBeRakOhpT7orIK9.jpg,,30996,https://www.themoviedb.org/movie/30996,4.194,54,tt0125510,https://www.imdb.com/title/tt0125510,false,Mon Jun 16 2025 17:09:12 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:54 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:32 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:32 GMT-0400 (Eastern Daylight Time)
220,The Giant Spider Invasion,1975,Thu Mar 16 2023 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/03/MV5BNTY1YWJiMjctZTI4NC00N2RjLTg3YTMtNDgyNjg1MWFmMzBlXkEyXkFqcGdeQXVyMjk4MzkyMzY@._V1_1.jpg,,,The Giant Spider Invasion,Wed Oct 15 1975 20:00:00 GMT-0400 (Eastern Daylight Time),79,"A black hole hits North Wisconsin and opens a door to other dimensions. Giant 15 meter spiders emerge from it, who have an appetite for human flesh! Two NASA scientists try to save the world.",Creeping!...Crawling!...Crushing!,,300000,15000000,https://image.tmdb.org/t/p/w500/pdD0zSAiHpX2TEz4uuVdMB3KkGB.jpg,https://image.tmdb.org/t/p/w1280/tY6uezxJR57Eag6IfWbI5qNNxHF.jpg,,39154,https://www.themoviedb.org/movie/39154,3.9,85,tt0073043,https://www.imdb.com/title/tt0073043,false,Mon Jun 16 2025 17:09:13 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:55 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:33 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:33 GMT-0400 (Eastern Daylight Time)
224,Night Train to Terror,1985,Wed Mar 29 2023 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/04/cmyEtGC1.jpg,,,Night Train to Terror,Tue Apr 30 1985 20:00:00 GMT-0400 (Eastern Daylight Time),98,God and Satan are on a train discussing the fate of three individuals. The stories of the people in question are told in a trio of very strange vignettes. One involves an insane asylum with some very interesting treatment plans. Another involves a 'death club'. The final story shows us the adventures of a server of Satan.,A one-way ticket to Hell...and beyond.,,,,https://image.tmdb.org/t/p/w500/6IievUk5C2Z0GbhrPVGkaIJjPUY.jpg,https://image.tmdb.org/t/p/w1280/6emfZPFODaEfw8fTCa9Ynv3XMd1.jpg,,49352,https://www.themoviedb.org/movie/49352,4.588,68,tt0087798,https://www.imdb.com/title/tt0087798,false,Mon Jun 16 2025 17:09:14 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:56 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:33 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:33 GMT-0400 (Eastern Daylight Time)
201,Plan 9 from Outer Space,1959,Mon Jan 16 2023 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/01/pjSrc8v1.jpg,,,Plan 9 from Outer Space,Tue Jul 21 1959 20:00:00 GMT-0400 (Eastern Daylight Time),79,"In California, an old man grieves the loss of his wife and on the next day he also dies. However, the space soldier Eros and her mate Tanna use an electric device to resurrect them both and the strong Inspector Clay that was murdered by the couple. Their intention is not to conquest Earth but to stop mankind from developing the powerful bomb “Solobonite” that would threaten the universe. When the population of Hollywood and Washington DC sees flying saucers on the sky, a colonel, a police lieutenant, a commercial pilot, his wife and a policeman try to stop the aliens.",Unspeakable horrors from outer space paralyze the living and resurrect the dead!,,60000,,https://image.tmdb.org/t/p/w500/bmicZi7PvlnZ9rZqp6QXN2Db0pT.jpg,https://image.tmdb.org/t/p/w1280/9pHCAT1ScILdkhY8ErfOma8W4kB.jpg,,10513,https://www.themoviedb.org/movie/10513,4.194,552,tt0052077,https://www.imdb.com/title/tt0052077,false,Mon Jun 16 2025 17:09:09 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:49 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:31 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:31 GMT-0400 (Eastern Daylight Time)
205,The Mighty Peking Man,1977,Mon Feb 06 2023 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/02/PXmFRfg1.jpg,,,猩猩王,Wed Aug 10 1977 20:00:00 GMT-0400 (Eastern Daylight Time),90,"Word of a monster ape ten stories tall living in the Himalayas reaches fortune hunters in Hong Kong. They travel to India to capture it, but wild animals and quicksand dissuade all but Johnny, an adventurer with a broken heart. He finds the monster and discovers it's been raising a scantily-clad woman, Samantha, since she survived a plane crash years before that killed her parents. In the idyllic jungle, Johnny and Samantha fall in love. Then Johnny asks her to convince ""Utam"" to go to Hong Kong. Lu Tien, an unscrupulous promoter, takes over: Utam is in chains for freak show exhibitions. When Lu Tien assaults Samantha, Utam's protective instincts take over: havoc in Hong Kong.",Action... Excitement... Spectacle beyond your wildest dreams!,,,,https://image.tmdb.org/t/p/w500/89vf9Gzxj50YdqB9X1zwFMxjNrC.jpg,https://image.tmdb.org/t/p/w1280/cV592GNIOkyI1J4fz6jFUuytF9e.jpg,,42230,https://www.themoviedb.org/movie/42230,5.2,60,tt0076164,https://www.imdb.com/title/tt0076164,false,Mon Jun 16 2025 17:09:10 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:50 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:31 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:31 GMT-0400 (Eastern Daylight Time)
204,Birdemic 3: Sea Eagle,2022,Tue Jan 31 2023 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/02/Birdemic_Hero1.jpg,,,Birdemic 3: Sea Eagle,Sat Sep 24 2022 20:00:00 GMT-0400 (Eastern Daylight Time),83,"Love blossoms between Evan and Kim in the coastal town of Santa Cruz, California, but so does a flock of displaced sea eagles, who go on a rampage.",,,500000,,https://image.tmdb.org/t/p/w500/9smfYfuAwYNzHCKGJcKMIn08k4l.jpg,https://image.tmdb.org/t/p/w1280/8Oev2mEJXyBPmDrZLY3Qa8vGmZj.jpg,,724585,https://www.themoviedb.org/movie/724585,2.9,20,tt15701872,https://www.imdb.com/title/tt15701872,false,Mon Jun 16 2025 17:09:10 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:50 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:31 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:31 GMT-0400 (Eastern Daylight Time)
206,The Dynamite Brothers,1974,Wed Feb 08 2023 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/02/Killer-Crocodile-21.jpg,,,Dynamite Brothers,Tue Apr 30 1974 20:00:00 GMT-0400 (Eastern Daylight Time),90,Young black man teams up with a Chinese kung-fu expert to fight a drug ring.,The Black Cat from Watts..The Kung fu Cat from Hong Kong..Even chained together-Nobody can handle them!,,,,https://image.tmdb.org/t/p/w500/iamtePjZIt0G06GHzx9PMXZ5ZSb.jpg,https://image.tmdb.org/t/p/w1280/xIZkyvhXrL5lLfAltBbOKktBW45.jpg,,81937,https://www.themoviedb.org/movie/81937,4.125,16,tt0132933,https://www.imdb.com/title/tt0132933,false,Mon Jun 16 2025 17:09:10 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:51 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:31 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:31 GMT-0400 (Eastern Daylight Time)
214,Sleepaway Camp,1983,Wed Mar 01 2023 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/03/Sleepaway-Camp-Angela-Scream1.png,,,Sleepaway Camp,Thu Nov 17 1983 19:00:00 GMT-0500 (Eastern Standard Time),84,"After a terrible boating accident, Angela Baker is sent to Camp Arawak, where a series of bizarre and violent ""accidents"" begin to claim the lives of various campers.",…you won't be coming home!,,350000,11000000,https://image.tmdb.org/t/p/w500/sy2QoyiP58FhVSbyC8CQMPQ8lfn.jpg,https://image.tmdb.org/t/p/w1280/yZnq3cponIdBPC1rz5aCEGwUYk9.jpg,,13567,https://www.themoviedb.org/movie/13567,6.3,725,tt0086320,https://www.imdb.com/title/tt0086320,false,Mon Jun 16 2025 17:09:12 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:53 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:32 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:32 GMT-0400 (Eastern Daylight Time)
219,Clash of the Warlords,1984,Wed Mar 15 2023 20:00:00 GMT-0400 (Eastern Daylight Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/03/HDAKjIW1.jpg,,,Clash of the Warlords,Mon Dec 31 1984 19:00:00 GMT-0500 (Eastern Standard Time),75,"In the battle for life you have to kill or be killed. Forced to fight against his friends in the deadly arena, Rex seeks revenge on the evil Malzon for killing his family in this post-apocalyptic action adventure.",The final battle has begun.,,,,https://image.tmdb.org/t/p/w500/oqTpSBMoq5w6gdXi28GYTeqwZpf.jpg,https://image.tmdb.org/t/p/w1280/49l2mEqshNxdIgfx2ykYmijrq1V.jpg,,107018,https://www.themoviedb.org/movie/107018,2.6,5,tt0991010,https://www.imdb.com/title/tt0991010,false,Mon Jun 16 2025 17:09:13 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:54 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:32 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:32 GMT-0400 (Eastern Daylight Time)
216,Starcrash,1978,Wed Mar 08 2023 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/03/ggFfJ241.jpg,,,Starcrash,Wed Dec 20 1978 19:00:00 GMT-0500 (Eastern Standard Time),94,"A pair of smugglers manage to pick up a castaway while running from the authorities, who turns out to be the only survivor from a secret mission to destroy a mysterious superweapon designed by the evil Count Zartharn. The smugglers are soon recruited by the Emperor to complete the mission, as well as to rescue the Emperor's son, who has gone missing.",A galactic adventure beyond your wildest dreams!,,,,https://image.tmdb.org/t/p/w500/npJt35Q36aGcTYpcg9epbwQIIkz.jpg,https://image.tmdb.org/t/p/w1280/owpKSfeEtwQefx8XxxhmSpRVpwC.jpg,,22049,https://www.themoviedb.org/movie/22049,4.2,195,tt0079946,https://www.imdb.com/title/tt0079946,false,Mon Jun 16 2025 17:09:12 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:54 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:32 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:32 GMT-0400 (Eastern Daylight Time)
203,Unmasked Part 25,1989,Sun Jan 22 2023 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/02/XIQerpI1.jpg,,,Unmasked Part 25,Thu Jun 08 1989 20:00:00 GMT-0400 (Eastern Daylight Time),88,"Jackson is a lonely serial killer who is really beginning to question the point of all his killing. He is losing focus on why he started to kill in the first place. The future looks bleak until he meets a blind girl, Shelly, who begins to show him that life isn't so bad. It is all up to Jackson to decide if he's going to stop killing and start learning responsibility and think about finding a real job and starting a family.","It's a cold, cruel world - but Jackson can hack it!",,,,https://image.tmdb.org/t/p/w500/acGNEpFLYiSTArlG1utBhpqWs9f.jpg,https://image.tmdb.org/t/p/w1280/r4FLAYuFCaAfbvH1oRhSW7YIr1j.jpg,,108878,https://www.themoviedb.org/movie/108878,5.522,23,tt0096343,https://www.imdb.com/title/tt0096343,false,Mon Jun 16 2025 17:09:10 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:50 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:31 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:31 GMT-0400 (Eastern Daylight Time)
203,Ninja Dragon,1986,Sun Jan 22 2023 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/02/XIQerpI1.jpg,,,Ninja Dragon,Wed Apr 30 1986 20:00:00 GMT-0400 (Eastern Daylight Time),85,"Set in Great Shanghai - two rival gangs, the Furious Fox and the Black Eagle are fighting to establish domination in the territory. Only one force can stop the never-ending killings... The Ninja Dragon!",The Ninja's way is the only way to survive,,,,https://image.tmdb.org/t/p/w500/2DM7KYGH8Kn7B3GVtvPYsgXmpN9.jpg,https://image.tmdb.org/t/p/w1280/wOyWNTmTsWQk4AUVlUx7ZBrXarx.jpg,,53363,https://www.themoviedb.org/movie/53363,5,8,tt0311584,https://www.imdb.com/title/tt0311584,false,Mon Jun 16 2025 17:09:10 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:50 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:31 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:31 GMT-0400 (Eastern Daylight Time)
207,TC 2000,1993,Thu Feb 09 2023 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/02/VU8iRd81.jpg,,,TC 2000,Tue Aug 17 1993 20:00:00 GMT-0400 (Eastern Daylight Time),95,"Somewhere in the future the environmental overkill had come. Many people had died. The rich were able to build the underworld, the poor had to stay on the surface building gangs to survive. Jason Storm, an underworld guard gets knowledge of a conspiracy to kill all people on the surface. He needs to flee to the surface, and wins Sumai, a respected martial arts master, as his ally to stop the dirty plot.","The year is 2020. He's mostly human, and totally invincible...Until now",,,,https://image.tmdb.org/t/p/w500/iVULeqvSEykblA3lBBHNbDBDVrq.jpg,https://image.tmdb.org/t/p/w1280/rY6itId5FvITgxQiIGCXgBHbrTG.jpg,,56172,https://www.themoviedb.org/movie/56172,5.1,64,tt0108277,https://www.imdb.com/title/tt0108277,false,Mon Jun 16 2025 17:09:10 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:51 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:31 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:31 GMT-0400 (Eastern Daylight Time)
212,Deadliest Prey,2013,Wed Feb 22 2023 19:00:00 GMT-0500 (Eastern Standard Time),zasderq,Bigscreen VR,https://bigscreenbadmovies.com/wp-content/uploads/2023/02/image1.png,,,Deadliest Prey,Sat Oct 26 2013 20:00:00 GMT-0400 (Eastern Daylight Time),80,"Sequel to Deadly Prey. Colonel Hogan is still alive and just getting out of prison on parole, some 28 years later. But he has only one thing in mind and that is revenge on Mike Danton. So once again, Hogan puts together a group of mercenaries, has Danton kidnapped, and the games begin. Only this time Hogan is funded by a huge internet company in exchange for broadcasting the hunting of Danton over the internet, worldwide. For Hogan, winning is everything. Proving that there can only be one best and that it is him. What he had not thought of is that he isn’t the only one who had twenty eight years to get pissed off. Because now Mike Danton is pissed off and that means few will survive.",In Vietnam he was the best... Now he has to prove it again!,,,,https://image.tmdb.org/t/p/w500/gZJxYwlWedCYZwGeUodVyrHCI7Y.jpg,https://image.tmdb.org/t/p/w1280/9iYOzh5KvidOojHMSPOKUjcPIU6.jpg,,230645,https://www.themoviedb.org/movie/230645,4.3,17,tt2385047,https://www.imdb.com/title/tt2385047,false,Mon Jun 16 2025 17:09:11 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:18:52 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:32 GMT-0400 (Eastern Daylight Time),Mon Jun 16 2025 17:10:32 GMT-0400 (Eastern Daylight Time)
